FACTURA|FECHAFACTURA|TIPOPROVEEDOR|NUMEROPROVEEDOR|NOMBREPROVEEDOR|TIPOCOMPRA|NUMEROPARTE|DESCRIPCION|CANTIDAD|COSTOUNITARIO|COSTO
38552901       |26/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |EML103TA7CDD        |AC 946 ML 10W30               |60|120.34|7220.40
38552901       |26/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |EML20W50SNDD        |AC 946 ML 20W50               |60|110.04|6602.40
38552901       |26/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |EML5W3TA7BDD        |AC 946 ML 5W30                |120|144.82|17378.40
38552901       |26/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |EMPVN15WSNDD        |PROMOVERNPD23 1               |50|497.95|24897.50
38552901       |26/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |EMT103TA7CDL        |LIT TALLER 10W3               |1040|121.54|126401.60
38554570       |26/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |D6                            |NMXCNGEGR141        |GARANTIA EXTENDIDA            |-1|2487.46|-2487.46
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |D10604KH0C          |KIT BALAT FREN/               |1|1634.01|1634.01
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXSATRT3         |SERV ADD RT 3 A               |3|9754.72|29264.16
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |112101HS0A          |AISL/MONT/MOT/C               |1|4117.35|4117.35
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |112106LB0D          |AISL MONT MOTOR               |1|2339.10|2339.10
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |132644JM0C          |CUBRTA VAL BALA               |2|491.21|982.42
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |132703TS0A          |EMPAQ/TAP BALAN               |1|282.06|282.06
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |170405RB0A          |BOMBA COMPLETA-               |1|3851.25|3851.25
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |23731ED03A          |SENSOR POS CIGU               |1|152.64|152.64
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |237311KT0A          |SENS/POSICION C               |1|582.01|582.01
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |284195FA2B          |CAMARA VISTA LA               |1|7412.91|7412.91
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3Q8A004GE3        |NCF 4G 3A SERV                |1|14307.87|14307.87
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |320018J29J          |ACEIT TM 75W85                |16|314.96|5039.36
38601320       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |806403SG0A          |MANIJA EXTER/PU               |1|663.59|663.59
38602071       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |272776RF0A          |KIT FILTRO AIRE               |3|445.22|1335.66
38620287       |28/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |44140JA00A          |PERNO                         |3|189.49|568.47
38621420       |28/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |30660BC00A          |VALANCIN CLUTCH               |1|681.79|681.79
38631200       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |HA2154518RDD        |LLANT 215 45R18               |2|3138.18|6276.36
38631311       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |CT1956515RDD        |LLANVOVERSA 195               |2|1916.25|3832.50
38631311       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |CT20560R16DD        |LLA KICKS 20560               |3|2125.32|6375.96
38631311       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |MA25565R17DD        |LLANTA 255 65R1               |1|3915.08|3915.08
38633874       |29/10/24|OTROS                         |32482     |MARIA FERNANDA VELAZQUEZ GARCI|3                             |REDILALARR          |REDILA PTAS REF               |5|25515.74|127578.70
38638160       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXU03Q2DD        |LIMP CUE DE ACE               |12|129.97|1559.64
38638160       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXU04Q6DD        |SHAMP LIMPIA PA               |240|29.61|7106.40
38640154       |29/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR141        |GARANTIA EXTENDIDA            |1|2487.46|2487.46
38650243       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXKIT1ADD        |KIT AFINACI N E               |60|240.18|14410.80
38650243       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXKIT2PDD        |KIT PROTECCI N                |210|366.37|76937.70
38650243       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXU03Q3DD        |LIMPIADOR INT M               |12|134.04|1608.48
38650243       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXU03Q9DD        |LIMP INYECTORES               |12|166.75|2001.00
38650243       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXU15Q4DD        |ACEITE SUPER PE               |12|77.56|930.72
38651613       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |24410H5EFB          |BATERIA 510 60                |3|2718.68|8156.04
38651613       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |24410H5L2R          |BATERIA 550 63                |5|2315.61|11578.05
38651668       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |2441038SX1          |BATERIA-XT (KV)               |2|2318.26|4636.52
38651744       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |KP71000150          |EMPAQUE LIQUIDO               |1|982.53|982.53
38651862       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |2441038SX1          |BATERIA-XT (KV)               |8|2318.26|18546.08
38651900       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |24410ZW40C          |BATERIA N17X                  |7|2058.10|14406.70
38651931       |29/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |24410ZW40C          |BATERIA N17X                  |1|2058.10|2058.10
38658663       |30/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR161        |GARANTIA EXTENDIDA            |1|6117.29|6117.29
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |180024AF0A          |PALANCA ACEL-C/               |-1|965.99|-965.99
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |282B35EA1A          |SOPORTE ANTENA                |-2|332.74|-665.48
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |28932VN20A          |BOQUILL/LIMPIAD               |-2|155.38|-310.76
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |3N3F15EF00          |FAROS ANTINIEBL               |-1|3186.55|-3186.55
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |402220B005          |BIRLO                         |-1|24.18|-24.18
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |403159AA0C          |TAPACUBOS                     |-4|206.07|-824.28
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |403425JK0A          |ORNAMENTO DISC                |-4|29.19|-116.76
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |480011HK0C          |MECANISMO DIREC               |-2|6393.06|-12786.12
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |668945RB0B          |CUBRTA-PROTEC/D               |-1|38.44|-38.44
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |C1000F40XA          |KIT CLUTCH VA D               |-1|1213.61|-1213.61
38664671       |30/10/24|OTROS                         |F1        |GOLFO MOTRIZ                  |AJ                            |H06003TU0A          |CILINDRO PUERTA               |-3|512.25|-1536.75
38665042       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |EML10W30DSDD        |AC DIES 946 10W               |60|91.92|5515.20
38665160       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |MA1657014RDD        |LLANMAMARCH 165               |6|1476.98|8861.88
38665160       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NANOBIO120DD        |NANOBIOCIDA IND               |200|64.72|12944.00
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |E61105JJ0A          |AMORTIGUADOR DE               |2|1071.22|2142.44
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |1102601M02          |ARANDELA CARTER               |10|23.58|235.80
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |112101HS0A          |AISL/MONT/MOT/C               |1|4117.35|4117.35
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |112106LB0D          |AISL MONT MOTOR               |1|2339.10|2339.10
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |112201HA0B          |AISL/MONT/MOT/I               |1|482.42|482.42
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |132703TS0A          |EMPAQ/TAP BALAN               |1|282.06|282.06
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |1520865F0E          |FILTRO ACEITE                 |60|165.66|9939.60
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |165466LA0A          |ELEMT AIRE                    |8|219.78|1758.24
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |272775NA0A          |FILTRO AIRE ACO               |5|285.71|1428.55
38666205       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |92472N823A          |SELLO O-RING                  |2|84.72|169.44
38674247       |30/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR141        |GARANTIA EXTENDIDA            |1|2487.46|2487.46
38680526       |30/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |546134KH2A          |BUJE BARRA ESTA               |2|84.98|169.96
38681563       |30/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR141        |GARANTIA EXTENDIDA            |1|2487.46|2487.46
38690088       |31/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR161        |GARANTIA EXTENDIDA            |1|6117.29|6117.29
38690610       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99D96RR0A          |PROTECTORES DE MANIJA         |1|290.00|290.00
38690610       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99E87LG0A          |PROTECTOR DE IN               |1|850.00|850.00
38690610       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99F37LG30          |LUZ DE PANEL DE               |1|1899.00|1899.00
38690610       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99F64RA0A          |CONECTOR                      |2|455.03|910.06
38690610       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99F37LG00          |ESTRIBO DE LUZ                |1|6209.60|6209.60
38690610       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99B27LG0A          |PROTECTOR DE BU               |1|1252.13|1252.13
38690610       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |H08007LF0A          |DEFLECTORES DE                |1|1458.27|1458.27
38690610       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99R17LG0D          |BARRAS DE TECHO               |1|4889.00|4889.00
38690871       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |1102601M02          |ARANDELA CARTER               |250|23.58|5895.00
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |E43025EF0D          |AMORTIGUADOR DE               |1|1233.91|1233.91
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |E43035EF0D          |AMORTIGUADOR DE               |1|1233.91|1233.91
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXPORPL          |PORTAPLACAS                   |2|518.37|1036.74
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXSATRT2         |SERV ADD RT 2 A               |2|6661.13|13322.26
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |NIMEXSATRT3         |SERV ADD RT 3 A               |3|9754.72|29264.16
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99C35EE0A          |Tapete de cajue               |1|1290.20|1290.20
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |T99C36LB0A          |TAPETE HULE CAJ               |1|1009.80|1009.80
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |112106LB0D          |AISL MONT MOTOR               |1|2339.10|2339.10
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |112201HA0B          |AISL/MONT/MOT/I               |1|482.42|482.42
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |165464JM1A          |FILTRO DE AIRE                |25|200.34|5008.50
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |165465R70A          |ELEMENTO LIMP                 |1|350.05|350.05
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |224485RB0A          |BOBINA ENCENDID               |6|386.85|2321.10
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |2626189965          |BULBO PLAC LAMP               |10|81.03|810.30
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |284F15RY0A          |CAMARA VISTA DE               |1|2040.07|2040.07
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3E16LE0A          |TAPETES DE HULE               |1|742.34|742.34
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3E16RN0A          |TAPETES USO RUD               |1|833.33|833.33
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |3N3E392001          |TAP CAJUELA 2 V               |1|1187.52|1187.52
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |306106LA0C          |CILINDRO MAEST                |1|992.87|992.87
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |320018J29J          |ACEIT TM 75W85                |32|314.96|10078.72
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |407006LB0A          |SENSOR PRESION                |1|473.03|473.03
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |489354P00B          |TORN AISL TERM                |2|9.54|19.08
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |543203SH0C          |AISLAD/MONTA/AM               |1|1039.42|1039.42
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |543213SH0C          |AISLAD/MONTA/AM               |1|1038.88|1038.88
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |543257MA0A          |BALERO AMORTIGU               |2|397.62|795.24
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545009KS1D          |HORQUILLA TRANS               |8|719.04|5752.32
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |545019KS1D          |HORQUILLA TRANS               |7|715.44|5008.08
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |546185RB0A          |VAR/CONECC-ESTA               |6|143.47|860.82
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |550345RB0A          |ASIENT/SUP/RESO               |1|118.88|118.88
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |562306LB0A          |ESTABILIZADOR T               |1|1038.60|1038.60
38691070       |31/10/24|NISSAN MEXICANA               |6         |NISSAN MEXICANA               |2                             |963663AN0A          |LUNA ESPEJO IZQ               |1|218.12|218.12
38701160       |31/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR141        |GARANTIA EXTENDIDA            |1|2487.46|2487.46
38704893       |31/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR141        |GARANTIA EXTENDIDA            |1|2487.46|2487.46
38713248       |31/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR141        |GARANTIA EXTENDIDA            |1|2487.46|2487.46
38715493       |31/10/24|OTROS                         |6F        |NR FINANCE MEXICO SA DE CV    |6                             |NMXCNGEGR241        |GARANTIA EXTENDIDA            |1|3770.58|3770.58
